tipu,esta,muni,dess,ptda,msnm,lati,logi,temp,temp_min,temp_max,hrel,vent,vent_dir,vent_max,prec,prec_mes,prec_int_h,data_ini
soci,c01m038e01,Castellfort,,,1.181,40.50232930,-0.19081161,"12,2","5,9","12,2","59,0","4,8",S,"43,5","0,0","22,4","0,0",23/09/2025 13:50
soci,c01m045e01,Cinctorres,,,910,40.58250000,-0.21611100,"14,1","6,2","14,3","52,0","8,0",NO,"43,5","0,0","5,0","0,0",23/09/2025 13:53
soci,c01m061e01,Forcall,,,692,40.64257200,-0.19840600,"16,2","3,7","16,4","55,0","9,7",N,"33,8","0,0","42,8","0,0",23/09/2025 13:47
soci,c01m068e01,Herbers,,,753,40.71879000,-0.00353200,"14,8","3,7","14,8","54,0","11,3",SO,"40,2","0,0","60,7","0,0",23/09/2025 13:51
soci,c01m075e02,la Mata,,,845,40.61761500,-0.27982300,"14,4","4,4","14,6","56,0","12,9",O,"43,5","0,0","53,8","0,0",23/09/2025 13:48
soci,c01m080e01,Morella,centro,,980,40.61900000,-0.10000000,"15,0","6,3","15,0","55,0","9,7",S,"30,6","0,0","43,6","0,0",23/09/2025 13:51
soci,c01m080e03,Morella,F&agrave;brica Giner,,766,40.61940850,-0.13272580,"16,3","3,9","16,3","56,0",,,,"0,0","42,4","0,0",23/09/2025 13:51
soci,c01m080e04,Morella,Mas d&#039;Agustino,,947,40.58551800,-0.05901400,"14,5","4,1","14,5","60,0","27,7",NNO,"48,0","0,0","66,0","0,0",23/09/2025 13:55
soci,c01m080e05,Morella,Mas de Planet,,929,40.55454300,-0.12247400,"13,9","3,0","13,9","53,0","18,8",NNO,"40,2","0,0",,"0,0",23/09/2025 13:55
soci,c01m083e01,Olocau del Rey,la Magdalena <img class='mxlogis' alt='(Electra del Maestrazgo)' src='https://www.avamet.org/fotos/logis/logo-electra.png'>,,1.152,40.64103630,-0.33015090,"13,1","5,2","13,1","59,0","19,3",N,"56,3","0,0","20,2","0,0",23/09/2025 13:50
avmt,c01m091e01,Portell de Morella,,,1.074,40.53250000,-0.26250000,"13,8","6,0","13,8","53,0","0,0",N,"38,6","0,0","6,2","0,0",23/09/2025 13:55
avmt,c01m141e01,Sorita,,,626,40.72770000,-0.16970000,"16,8","4,6","17,8","52,0","16,1",NNE,"35,4","0,0","32,4","0,0",23/09/2025 13:55
avmt,c01m127e01,Vallibona,,,644,40.60324370,0.04595780,"17,2","8,1","17,3","55,0","20,9",SO,"41,8","0,0","64,6","0,0",23/09/2025 13:55
soci,c01m129e02,Vilafranca,,,1.132,40.42830600,-0.25882700,"12,2","4,3","12,3","57,0","16,1",NO,"40,2","0,0","48,2","0,0",23/09/2025 13:51
soci,c01m129e03,Vilafranca,,la Pobla del Bellestar,1.140,40.46374000,-0.31120100,"13,9","0,5","13,9","54,0","16,1",NNE,"38,6","0,0","37,0","0,0",23/09/2025 13:48
soci,c01m129e05,Vilafranca,Pla de Mossorro,,1.163,40.39890500,-0.25788300,"13,8","3,3","13,9","53,0","19,3",NE,"32,2","0,0","43,4","0,0",23/09/2025 13:50
soci,c02m003e03,Alboc&agrave;sser,,,525,40.35653300,0.02331100,"18,1","12,1","18,1","46,0","16,1",NNO,"40,2","0,0","28,0","0,0",23/09/2025 13:48
soci,c02m003e02,Alboc&agrave;sser,la Llacuna <img class='mxlogis' alt='AMEAL' src='https://www.avamet.org/fotos/logis/logo-ameal.png'>,,538,40.35051300,-0.00725500,"18,9","11,3","19,7","43,0","35,4",N,"41,8","0,0","26,6","0,0",23/09/2025 13:46
soci,c02m014e05,Ares del Maestrat,<img class='mxlogis' alt='(Electra del Maestrazgo)' src='https://www.avamet.org/fotos/logis/logo-electra.png'>,,1.197,40.45639500,-0.13178800,"11,6","6,1","11,7","63,0","20,9",O,"41,8","0,0","30,4","0,0",23/09/2025 13:47
soci,c02m014e04,Ares del Maestrat,la Vall de Cat&iacute; <img class='mxlogis' alt='(Electra del Maestrazgo)' src='https://www.avamet.org/fotos/logis/logo-electra.png'>,,690,40.40091736,-0.04240146,"17,8","10,1","17,9","49,0","22,5",NO,"61,2","0,0","27,4","0,0",23/09/2025 13:53
soci,c02m014e06,Ares del Maestrat,Pla de la Pinella,,950,40.49855600,-0.12160100,"13,9","4,1","14,2","57,0","12,9",O,"41,8","0,0","36,0","0,0",23/09/2025 13:48
soci,c02m001e02,Atzeneta del Maestrat,,,392,40.21642900,-0.16472200,"21,3","9,4","22,3","36,0","1,6",NNE,"24,1","0,0","7,0","0,0",23/09/2025 13:50
soci,c02m001e05,Atzeneta del Maestrat,Pla de Meanes,,393,40.25489400,-0.13307400,"21,6","10,9","22,9","38,0","24,1",ONO,"30,6","0,0","10,2","0,0",23/09/2025 13:49
soci,c02m001e41,Atzeneta del Maestrat,Venta de l&#039;Aire <img class='mxlogis' alt='CEGESEM' src='https://www.avamet.org/fotos/logis/logo-cegesem2.png'>,,910,40.26392542,-0.23257882,"15,9","9,4","16,8","46,0","6,4",NE,"33,8","0,0","17,0","0,0",23/09/2025 13:46
soci,c02m025e02,Benafigos,,,945,40.27666500,-0.20938300,"14,5","9,3","15,7","55,0","16,1",NNO,"45,1","0,0","18,6","0,0",23/09/2025 13:54
soci,c02m026e02,Benassal,,,830,40.37974800,-0.14175000,"16,1","8,7","16,4","51,0","3,2",O,"40,2","0,0","13,0","0,0",23/09/2025 13:49
soci,c02m042e02,Cat&iacute;,,,661,40.47190000,0.02170000,"16,1","11,3","16,3","58,0","21,0",NO,"60,0","0,0","34,3","0,0",23/09/2025 13:56
soci,c02m042e03,Cat&iacute;,,l&prime;Avell&agrave;,934,40.50527800,-0.00027800,"15,6","7,7","15,9","53,0","17,7",NNE,"48,3","0,0","39,0","0,0",23/09/2025 13:55
soci,c02m042e05,Cat&iacute;,Mas del Puig Cabrer,,625,40.48903685,0.07768934,"16,8","10,9","16,8","50,0","32,2",ONO,"61,2","0,0","26,8","0,0",23/09/2025 13:55
soci,c02m042e04,Cat&iacute;,Venta de l&#039;Aire <img class='mxlogis' alt='(Electra del Maestrazgo)' src='https://www.avamet.org/fotos/logis/logo-electra.png'>,,600,40.52180200,0.06421600,"17,6","10,7","17,8","46,0","27,4",ONO,"66,0","0,0","31,8","0,0",23/09/2025 13:52
soci,c02m051e03,Culla,Observatori Astron&ograve;mic,,1.058,40.32672900,-0.16669900,"17,5","7,6","17,8","50,0","24,1",N,"43,5","0,0","32,8","0,0",23/09/2025 13:54
soci,c02m051e04,Culla,Pla de les Vinyes,,508,40.28303000,-0.11239300,"19,7","12,3","19,9","40,0","16,1",NNE,"40,2","0,0","8,8","0,0",23/09/2025 13:48
soci,c02m103e02,la Serratella,Ajuntament,,781,40.31315260,0.03036860,"15,7","10,2","16,1","52,0","35,4",NNO,"51,5","0,0","15,6","0,0",23/09/2025 13:47
soci,c02m103e03,la Serratella,Sant Joan Nepomuc&eacute;,,937,40.32095400,0.02387900,"14,4","9,0","14,8","50,0","38,6",NO,"57,9","0,0","17,8","0,0",23/09/2025 13:50
soci,c02m119e03,la Torre d&prime;en Besora,la Pedrisseta,,659,40.33178600,-0.08040200,"18,4","11,2","18,8","43,0","27,4",O,"54,7","0,0","12,6","0,0",23/09/2025 13:51
soci,c02m119e02,la Torre d&prime;en Besora,zona deportiva ,,582,40.32249000,-0.07727800,"19,6","10,7","19,6","45,0","9,7",NNO,"30,6","0,0","14,0","0,0",23/09/2025 13:51
soci,c02m111e02,T&iacute;rig,,,463,40.42332620,0.07626510,"18,6","13,0","18,6","47,0","27,4",NNO,"61,2","0,0","34,0","0,0",23/09/2025 13:46
soci,c02m134e01,Vilar de Canes,,,670,40.35855800,-0.06575400,"16,6","11,2","16,7","46,0","38,6",NNO,"66,0","0,0","38,4","0,0",23/09/2025 13:51
soci,c02m139e04,Vistabella del Maestrat,,,1.249,40.29361100,-0.29277800,"13,2","5,7","13,3","55,0","14,5",N,"35,4","0,0","26,6","0,0",23/09/2025 13:51
soci,c03m027e06,Benicarl&oacute;,Caixa Benicarl&oacute;,,14,40.41819300,0.42506100,"22,0","16,2","22,3","47,0","4,8",NNO,"38,6","0,0","53,8","0,0",23/09/2025 13:49
soci,c03m027e02,Benicarl&oacute;,Sant Gregori,,20,40.41530000,0.39810000,"23,7","13,5","23,9","41,0",,,,"0,0","57,2","0,0",23/09/2025 13:40
soci,c03m034e01,C&agrave;lig,,,130,40.46169260,0.35485170,"20,8","15,2","20,9","45,0","14,5",NO,"45,1","0,0","17,0","0,0",23/09/2025 13:49
soci,c03m036e01,Canet lo Roig,,,331,40.55058100,0.24270400,"19,4","14,0","19,4",,"22,5",NNO,"40,2","0,0","60,0","0,0",23/09/2025 13:54
soci,c03m070e01,la Jana,la Pedrera,,330,40.50846500,0.25664600,"19,3","13,7","19,6","49,0","19,3",N,"41,8","0,0","39,4","0,0",23/09/2025 13:54
soci,c03m070e02,la Jana,Pou del Mas,,324,40.51336600,0.23086500,"20,2","13,4","20,2","46,0","12,9",NO,"48,3","0,0","57,0","0,0",23/09/2025 13:50
avmt,c03m093e04,la Pobla de Benifass&agrave;,,Coratx&agrave;,1.231,40.69005900,0.08439800,"10,8","5,1","10,9","69,0","14,5",NNO,"45,1","0,0","69,0","0,0",23/09/2025 13:54
soci,c03m093e05,la Pobla de Benifass&agrave;,,Fredes,1.089,40.70548300,0.17128000,"12,7","7,1","12,7","64,0","14,8",ONO,"49,9","0,0","89,0","0,0",23/09/2025 13:55
soci,c03m093e06,la Pobla de Benifass&agrave;,Coll de les Eres,,1.070,40.67482800,0.13562900,"12,7","6,5","12,7","63,0","48,6",NNO,"82,1","0,0","76,2","0,0",23/09/2025 13:55
soci,c03m098e02,la Salzadella,,,339,40.41718440,0.17504800,"19,4","13,2","19,4","44,0","16,1",O,"45,1","0,0","52,6","0,0",23/09/2025 13:50
soci,c03m089e06,Pen&iacute;scola,Benimar,,21,40.40806731,0.38945808,"22,6","14,7","22,6","40,0","17,7",NNO,"32,2","0,0","54,8","0,0",23/09/2025 13:48
soci,c03m089e02,Pen&iacute;scola,Gran Hotel Pe&ntilde;iscola,,0,40.39194400,0.41305600,"22,3","14,9","22,3","42,0","14,5",NNO,"38,6","0,0","48,6","0,0",23/09/2025 13:43
soci,c03m096e04,Rossell,,Bel,957,40.62407700,0.16319780,"12,2","8,1","12,4","63,0","29,0",ONO,"70,8","0,0","52,0","0,0",23/09/2025 13:50
soci,c03m096e03,Rossell,,les Cases del Riu,392,40.63526500,0.26421900,"19,3","13,3","19,5","49,0","19,3",NNO,"57,9","0,0","66,0","0,0",23/09/2025 13:49
soci,c03m096e01,Rossell,Ajuntament,,475,40.61867830,0.22144930,"17,3","12,7","17,3","53,0","17,7",O,"70,8","0,0","14,6","0,0",23/09/2025 13:45
soci,c03m096e02,Rossell,la Vila,,490,40.61908900,0.22527200,"17,6","12,4","17,6","53,0","17,7",ONO,"64,4","0,0","55,4","0,0",23/09/2025 13:55
soci,c03m096e05,Rossell,Roca de l&#039;en Piquer,,460,40.61846900,0.21838700,"18,8","12,5","18,8","45,0",,,,"0,0",,"0,0",23/09/2025 13:50
soci,c03m099e01,Sant Jordi,,,175,40.50991530,0.33099510,"20,3","15,3","20,4","43,0","35,4",NO,"48,3","0,0","15,4","0,0",23/09/2025 13:50
soci,c03m099e02,Sant Jordi,Panor&agrave;mica Golf,,160,40.55500790,0.37567640,"21,4","14,3","21,6","44,0","9,7",ONO,"40,2","0,0","53,6","0,0",23/09/2025 13:55
soci,c03m100e03,Sant Mateu,Font Aigua Nova,,344,40.46475700,0.16646300,"20,3","13,7","20,3","47,0","4,0",N,"45,0","0,0","24,3","0,0",23/09/2025 13:55
soci,c03m100e05,Sant Mateu,IES Maestrat,,335,40.46594300,0.17512100,"20,1","13,9","20,2","43,0","17,7",NO,"57,9","0,0","23,4","0,0",23/09/2025 13:55
soci,c03m100e04,Sant Mateu,les Llacunes,,316,40.43638890,0.17500000,"21,1","12,8","21,3","41,0","23,0",N,"42,0","0,0","20,3","0,0",23/09/2025 13:55
soci,c03m100e08,Sant Mateu,lo Macarroni,,819,40.47987900,0.10213700,"15,4","9,1","15,6","50,0","28,0",NNO,"67,0","0,0","28,6","0,0",23/09/2025 13:55
soci,c03m100e06,Sant Mateu,Molins,,290,40.46907000,0.20542900,"21,1","12,8","21,1","41,0","13,0",NNO,"31,0","0,0","24,5","0,0",23/09/2025 13:55
soci,c03m100e02,Sant Mateu,Oest,,330,40.46494000,0.17596200,"19,7","13,8","20,2","46,0","20,0",NO,"53,0","0,0","23,4","0,0",23/09/2025 13:55
soci,c03m100e09,Sant Mateu,Pla de Dalt,,325,40.46666700,0.17750000,"20,7","14,0","20,9","38,0","16,6",NO,"36,7","0,0","24,8","0,0",23/09/2025 13:56
soci,c03m100e07,Sant Mateu,portal de Xert,,326,40.46839100,0.17782200,"21,8","13,5","22,1","39,0","16,0",NO,"51,0","0,0","23,7","0,0",23/09/2025 13:55
soci,c03m102e01,Santa Magdalena de Polp&iacute;s,,,123,40.35644900,0.30343000,"22,2","15,7","22,2","40,0","4,8",SSE,"30,6","0,0","34,8","0,0",23/09/2025 13:54
soci,c03m121e01,Traiguera,,,268,40.52278600,0.28806100,"20,1","14,8","20,1","49,0","9,7",N,"48,3","0,0","28,4","0,0",23/09/2025 13:54
soci,c03m138e05,Vinar&ograve;s,Ajuntament-Pirul&iacute;,,2,40.47033700,0.47781200,"20,3","15,9","21,6","53,0","17,7",E,"51,5","0,0","30,6","0,0",23/09/2025 13:50
soci,c03m138e06,Vinar&ograve;s,Capegros,,52,40.50504500,0.45200500,"21,7","13,0","22,1","48,0","10,5",SSE,"34,9","0,0","15,1","0,0",23/09/2025 13:56
soci,c03m138e03,Vinar&ograve;s,Club N&aacute;utico,,2,40.46441000,0.47267300,"21,6","16,1","21,6","51,0","3,2",SO,"41,8","0,0","26,0","0,0",23/09/2025 13:52
soci,c03m138e04,Vinar&ograve;s,IES Jos&eacute; Vilaplana,,24,40.46338000,0.44872900,"21,2","14,9","21,8","52,0","9,7",SE,"51,5","0,0","34,0","0,0",23/09/2025 13:59
soci,c03m052e02,Xert,,,447,40.52158009,0.15938222,"18,4","13,6","18,4","46,0","16,1",ONO,"49,9","0,0","22,6","0,0",23/09/2025 13:50
soci,c03m052e06,Xert,,Enroig,465,40.51257300,0.11953000,"18,9","12,2","18,9","45,0","4,8",ONO,"46,7","0,0","28,8","0,0",23/09/2025 13:45
soci,c03m052e05,Xert,granja El Turmell,,525,40.53066200,0.14798190,"18,1","12,6","18,1","49,0","14,1",ONO,"55,8","0,0","29,0","0,0",23/09/2025 13:55
soci,c03m052e03,Xert,la Mola <img class='mxlogis' alt='(Electra del Maestrazgo)' src='https://www.avamet.org/fotos/logis/logo-electra.png'>,,799,40.53731200,0.16544770,"16,6","10,3","16,6","62,0","25,7",NNE,"74,0","0,0","35,6","0,0",23/09/2025 13:49
soci,c03m052e04,Xert,Ptda. Mas d&#039;en San&ccedil;,,453,40.52138200,0.18053000,"17,9","13,6","17,9","50,0","14,5",NNO,"53,1","0,0","32,0","0,0",23/09/2025 13:50
soci,c04m049e01,Costur,,,425,40.12041000,-0.17358700,"21,8","12,9","22,2","34,0","33,8",S,"46,7","0,0","11,0","0,0",23/09/2025 13:55
soci,c04m005e02,l&prime;Alcora,,Araya,328,40.06655600,-0.27324430,"22,4","12,3","22,7","33,0","12,9",O,"38,6","0,0","10,4","0,0",23/09/2025 13:54
soci,c04m005e04,l&prime;Alcora,,la Foia,319,40.10367900,-0.20870300,"22,3","9,5","22,5","33,0","12,9",SSO,"35,4","0,0","5,6","0,0",23/09/2025 13:52
soci,c04m005e03,l&prime;Alcora,Museu de la Cer&agrave;mica,,274,40.07679700,-0.21129500,"23,4","12,9","23,4","37,0","8,0",SO,"32,2","0,0","6,8","0,0",23/09/2025 13:54
soci,c04m122e01,les Useres,,,401,40.15725100,-0.16272400,"20,8","14,0","22,0","36,0","8,0",NNO,"29,0","0,0",,"0,0",23/09/2025 13:55
soci,c04m122e02,les Useres,Mas dels Fumeros,,284,40.20292600,-0.08872800,"22,1","14,7","24,1","35,0","19,9",NNE,"37,0","0,0","5,2","0,0",23/09/2025 13:55
soci,c04m072e01,Llucena,,,585,40.13934700,-0.27934700,"20,2","12,4","20,4","41,0","4,8",N,"38,6","0,0","6,6","0,0",23/09/2025 13:55
soci,c04m072e02,Llucena,Venta Talladures,,786,40.17544100,-0.26307700,"17,8","11,3","19,0","38,0","9,7",ENE,"38,5","0,0","26,0","0,0",23/09/2025 13:56
soci,c04m055e02,Xodos,,,1.074,40.24501700,-0.28641900,"14,9","9,7","16,2","47,0","22,5",N,"38,6","0,0","12,8","0,0",23/09/2025 13:56
soci,c04m055e07,Xodos,la Lloma Bernat,,1.164,40.20352200,-0.26755700,"13,7","9,2","14,9","51,0","24,1",ENE,"41,8","0,0","29,4","0,0",23/09/2025 13:39
soci,c04m055e03,Xodos,la Vega,,942,40.23780400,-0.28302800,"17,8","4,9","17,8","42,0","0,0",E,"27,4","0,0","13,4","0,0",23/09/2025 13:52
soci,c04m055e08,Xodos,Mas de Caix&oacute;,,1.250,40.23164300,-0.31427700,"13,2","8,6","15,1",,"9,7",ESE,"34,9","0,0","7,2","0,0",23/09/2025 13:55
soci,c05m028e06,Benic&agrave;ssim,,Cuadro de Santiago,2,40.02802800,0.03941700,"23,1","18,9","23,1","45,0","3,2",S,"32,2","0,0","1,6","0,0",23/09/2025 13:53
soci,c05m028e04,Benic&agrave;ssim,,las Villas,7,40.03416700,0.03861100,"23,7","18,9","23,7","45,0","14,5",SE,"30,6","0,0","2,0","0,0",23/09/2025 13:50
soci,c05m028e08,Benic&agrave;ssim,Cam&iacute; la Ratlla,,0,40.02293800,0.02754400,"23,7","15,3","23,7","42,0","11,3",ESE,"30,6","0,0","2,4","0,0",23/09/2025 13:55
soci,c05m028e07,Benic&agrave;ssim,Cim del Bartolo,,729,40.08525400,0.03175500,"17,2","12,1","20,5","56,0","14,5",SSE,"40,2","0,0","6,2","0,0",23/09/2025 13:55
soci,c05m028e05,Benic&agrave;ssim,Hotel Voramar,,1,40.05746900,0.08478200,"22,9","19,8","22,9","49,0","17,7",SE,"38,6","0,0","0,6","0,0",23/09/2025 13:50
soci,c05m028e02,Benic&agrave;ssim,pueblo,,15,40.05713400,0.06639900,"23,7","18,3","23,7","44,0","12,9",ENE,"27,4","0,0","1,4","0,0",23/09/2025 13:49
soci,c05m029e03,Benlloc,Ayuntamiento,,303,40.20820100,0.03196900,"21,6","9,8","22,1","35,0","14,5",NNO,"27,4","0,0","1,4","0,0",23/09/2025 13:55
soci,c05m029e02,Benlloc,Caves,,325,40.20920590,0.01567076,"21,2","10,1","23,4","38,0","16,8",N,"35,4","0,0","1,0","0,0",23/09/2025 13:55
soci,c05m031e06,Borriol,la Vall del Morico,,223,40.07115940,-0.02808800,"21,9","14,7","22,8","44,0","14,5",S,"37,0","0,0","16,4","0,0",23/09/2025 13:53
soci,c05m031e04,Borriol,Mas de Gaet&agrave;,,176,40.01494980,-0.12045510,"22,1","16,7","23,7","58,0","12,9",ESE,"35,4","0,0","12,8","0,0",23/09/2025 13:49
soci,c05m033e04,Cabanes,,,260,40.15610745,0.03811911,"22,9","10,1","23,5","35,0","3,2",ESE,"27,4","0,0","12,8","0,0",23/09/2025 13:55
soci,c05m033e05,Cabanes,,la Ribera,12,40.15230994,0.15694910,"23,6","15,7","24,5","34,0","16,1",NNE,"38,6","0,0","7,8","0,0",23/09/2025 13:54
soci,c05m033e03,Cabanes,Mas del Corretger,,187,40.09366200,0.06080500,"24,1","15,1","24,4","41,0","3,2",SO,"25,7","0,0","6,4","0,0",23/09/2025 13:53
soci,c05m040e19,Castell&oacute; de la Plana, RCN Castell&oacute;,el Grau,2,39.97006500,0.01485000,"22,2","16,2","22,4","49,0","14,5",SE,"30,6","0,0","3,6","0,0",23/09/2025 13:55
avmt,c05m041e09,Castell&oacute; de la Plana,,Illes Columbretes,42,39.89845081,0.68438656,"22,9","19,8","23,1","50,0","20,9",NNE,"51,5","0,0","55,0","0,0",23/09/2025 13:53
soci,c05m040e18,Castell&oacute; de la Plana,Cam&iacute; de la Plana,,2,39.99717100,0.00692100,"23,2","16,6","23,8","50,0","4,0",E,"31,4","0,0","4,1","0,0",23/09/2025 13:50
soci,c05m040e22,Castell&oacute; de la Plana,Calle R&iacute;o J&uacute;car,,32,39.97516900,-0.05042800,"22,8","16,1","23,6","49,0","11,3",ENE,"29,0","0,0","6,8","0,0",23/09/2025 13:53
soci,c05m040e16,Castell&oacute; de la Plana,Edificio Capitol,,24,39.98307100,-0.03674700,"20,9","17,2","22,1","48,0","6,4",ENE,"37,0","0,0","8,2","0,0",23/09/2025 13:53
soci,c05m040e14,Castell&oacute; de la Plana,Grup Sant Agust&iacute;,,28,40.00178700,-0.04847000,"23,1","17,2","24,4","47,0","14,5",ESE,"27,4","0,0","5,4","0,0",23/09/2025 13:54
soci,c05m040e21,Castell&oacute; de la Plana,IES Bovalar,,41,39.99212220,-0.05621640,"22,6","15,9","24,1","45,0","1,6",ESE,"24,1","0,0",,"0,0",23/09/2025 13:56
soci,c05m040e13,Castell&oacute; de la Plana,IES Vicent Sos Baynat,,22,39.98590500,-0.02975400,"23,3","18,4","24,0","53,0","11,3",S,"25,7","0,0",,"0,0",23/09/2025 13:54
soci,c05m040e24,Castell&oacute; de la Plana,la Fileta,,1,40.00076100,0.01659200,"23,1","16,3","23,7","45,0","9,7",ESE,"25,6","0,0","3,0","0,0",23/09/2025 13:50
soci,c05m040e15,Castell&oacute; de la Plana,Serradal,,2,39.99043000,0.01440800,"23,4","15,4","23,4","50,0","8,0",ESE,"22,5","0,0","2,4","0,0",23/09/2025 13:56
soci,c05m040e23,Castell&oacute; de la Plana,Soterrani,,8,39.98222950,-0.00353960,"23,3",,"23,7","42,0","11,9",ENE,"27,7",,,"0,0",23/09/2025 13:56
soci,c05m094e02,la Pobla Tornesa,,,297,40.09848400,0.00051600,"22,2","12,8","23,3","51,0","13,0",SSE,"27,0","0,0","16,0","0,0",23/09/2025 13:55
soci,c05m105e08,la Serra d&prime;en Galceran,,,744,40.26997200,-0.01972200,"16,6","11,5","16,8","48,0","20,9",ONO,"57,9","0,0","8,8","0,0",23/09/2025 13:51
soci,c05m105e10,la Serra d&prime;en Galceran,,el Brusalet,485,40.30148020,-0.04397250,"19,4","12,7","19,6","46,0","21,9",NNE,"40,4","0,0","13,8","0,0",23/09/2025 13:55
soci,c05m105e09,la Serra d&prime;en Galceran,,els Ivarsos,314,40.22781000,-0.07784700,"21,1","14,5","21,6","42,0","9,7",N,"37,0","0,0","9,6","0,0",23/09/2025 13:48
soci,c05m124e01,la Vall d&prime;Alba,centro,,305,40.17635380,-0.03576510,"22,0","14,1","22,7","40,0","1,6",ONO,"32,2","0,0","1,6","0,0",23/09/2025 13:55
soci,c05m124e03,la Vall d&prime;Alba,IES la Vall d&#039;Alba,,318,40.18160259,-0.03461108,"21,8","12,8","23,0","34,0","12,1",NNO,"29,1","0,0","1,2","0,0",23/09/2025 13:55
soci,c05m124e02,la Vall d&prime;Alba,sur,,270,40.16804460,-0.03527290,"23,7",,"24,2","37,0","4,8",S,"35,4","0,0","1,0","0,0",23/09/2025 13:55
soci,c05m050e01,les Coves de Vinrom&agrave;,Carrer Nou,,186,40.31138900,0.12111100,"21,8","15,3","21,9","36,0","29,0",N,"38,6","0,0","41,8","0,0",23/09/2025 13:56
soci,c05m050e04,les Coves de Vinrom&agrave;,Casc antic,,202,40.31173300,0.12217800,"21,3","15,4","21,4","39,0","25,7",N,"40,2","0,0","39,2","0,0",23/09/2025 13:55
soci,c05m050e03,les Coves de Vinrom&agrave;,Mas del Tonto,,332,40.37899270,0.12555920,"19,6","13,5","19,6","43,0","14,5",NNE,"40,2","0,0","38,6","0,0",23/09/2025 13:53
soci,c05m085e04,Oropesa del Mar,Club N&aacute;utico,,2,40.07493200,0.13318500,"22,6","18,3","22,8","43,0","9,7",ESE,"24,1","0,0","4,4","0,0",23/09/2025 13:57
soci,c05m085e03,Oropesa del Mar,Torre Bellver,,22,40.05863482,0.09959531,"24,0","19,1","24,1","46,0","11,3",SSE,"33,8","0,0","1,4","0,0",23/09/2025 13:55
soci,c05m902e01,Sant Joan de Mor&oacute;,,,184,40.06034800,-0.13947400,"22,6","15,6","23,9","48,0","17,7",SSE,"30,6","0,0","3,4","0,0",23/09/2025 13:55
soci,c05m117e02,Torreblanca,,,28,40.21960100,0.19810200,"24,5","17,0","24,6","38,0","19,3",NO,"37,0","0,0","15,6","0,0",23/09/2025 13:55
avmt,c05m117e01,Torreblanca, PN el Prat,Torrenostra,0,40.19319600,0.21967300,"24,6","15,8","25,2","42,0","29,0",N,"40,2","0,0","56,2","0,0",23/09/2025 13:52
soci,c05m128e02,Vilafam&eacute;s,Centre Hist&ograve;ric,,350,40.11449800,-0.05428400,"22,2","14,8","22,6","40,0","4,8",ONO,"25,7","0,0","11,6","0,0",23/09/2025 13:55
soci,c05m128e03,Vilafam&eacute;s,Cooperativa,,267,40.11803800,-0.05247000,"22,4","15,1","22,7","41,0","11,3",E,"35,4","0,0","14,8","0,0",23/09/2025 13:54
soci,c05m128e04,Vilafam&eacute;s,el Pla,,234,40.12778100,-0.04758700,"22,9","14,1","23,8","39,0","12,9",ENE,"24,1","0,0","11,8","0,0",23/09/2025 13:51
soci,c05m132e02,Vilanova d&prime;Alcolea,,,349,40.23103700,0.07280200,"21,3","14,3","21,3","41,0","19,3",NNO,"35,4","0,0","3,2","0,0",23/09/2025 13:54
avmt,c06m002e01,A&iacute;n,,,510,39.90144400,-0.34107300,"21,9","10,8","22,1","33,0","9,7",SO,"30,6","0,0","3,8","0,0",23/09/2025 13:53
soci,c06m007e02,Alfondeguilla,,,216,39.83797200,-0.26863900,"22,6","12,8","23,2","54,0","6,1",SO,"25,9","0,0","0,3","0,0",23/09/2025 13:55
soci,c06m011e01,Almenara,,,36,39.75381970,-0.22478300,"23,4","16,9","23,6","52,0","9,7",ESE,"24,1","0,0",,"0,0",23/09/2025 13:56
soci,c06m011e06,Almenara,,Platja Casablanca,1,39.73117806,-0.18562703,"23,3","14,9","23,7","54,0","8,0",E,"20,9","0,0","0,0","0,0",23/09/2025 13:56
soci,c06m011e04,Almenara,Comunitat de Regants,,32,39.75316362,-0.24742574,"24,2","13,9","24,3","53,0","17,7",SSE,"25,7","0,0","0,6","0,0",23/09/2025 13:52
soci,c06m011e05,Almenara,Motor el Blau,,22,39.74260880,-0.22815660,"23,6","15,3","24,2","55,0","9,1",ESE,"24,1","0,0",,"0,0",23/09/2025 13:55
soci,c06m016e01,Artana,,,262,39.89137320,-0.25799140,"22,1","13,2","23,3","50,0","3,2",E,"20,9","0,0","7,0","0,0",23/09/2025 13:47
soci,c06m016e02,Artana,Caseta de les Creus,,245,39.88936900,-0.25330300,"22,9","5,6","24,6","44,0","6,0",E,"20,0","0,0","8,6","0,0",23/09/2025 13:55
soci,c06m021e02,Betx&iacute;,,,98,39.92835000,-0.19721100,"23,1","15,4","24,7","52,0","16,1",ESE,"30,6","0,0","8,0","0,0",23/09/2025 13:56
soci,c06m021e03,Betx&iacute;,Muntanyeta de Sant Antoni,,138,39.90425400,-0.17819700,"23,2","15,2","25,3","52,0","12,9",SSE,"30,6","0,0","8,4","0,0",23/09/2025 13:55
soci,c06m032e09,Burriana, Club N&aacute;utico,El Puerto,1,39.86328400,-0.07403900,"22,0","17,3","22,7","55,0","19,3",E,"29,0","0,0","5,4","0,0",23/09/2025 13:59
soci,c06m032e06,Burriana,,Alquer&iacute;as de Santa B&aacute;rbara ,11,39.91500000,-0.03194000,"23,2","14,9","23,2","52,0","17,7",E,"29,0","0,0","13,2","0,0",23/09/2025 13:56
